date,keyword,category,trend_score,applicability_score,weighted_score,data_source
2024-09-08,dark academia,aesthetic_trends,44,0.8,35,mock_data
2024-09-15,dark academia,aesthetic_trends,41,0.8,33,mock_data
2024-09-22,dark academia,aesthetic_trends,61,0.8,49,mock_data
2024-09-29,dark academia,aesthetic_trends,44,0.8,35,mock_data
2024-10-06,dark academia,aesthetic_trends,55,0.8,44,mock_data
2024-10-13,dark academia,aesthetic_trends,58,0.8,46,mock_data
2024-10-20,dark academia,aesthetic_trends,50,0.8,40,mock_data
2024-10-27,dark academia,aesthetic_trends,51,0.8,41,mock_data
2024-11-03,dark academia,aesthetic_trends,59,0.8,47,mock_data
2024-11-10,dark academia,aesthetic_trends,51,0.8,41,mock_data
2024-11-17,dark academia,aesthetic_trends,49,0.8,39,mock_data
2024-11-24,dark academia,aesthetic_trends,58,0.8,47,mock_data
2024-12-01,dark academia,aesthetic_trends,51,0.8,41,mock_data
2024-12-08,dark academia,aesthetic_trends,59,0.8,47,mock_data
2024-12-15,dark academia,aesthetic_trends,63,0.8,51,mock_data
2024-12-22,dark academia,aesthetic_trends,60,0.8,48,mock_data
2024-12-29,dark academia,aesthetic_trends,82,0.8,65,mock_data
2024-01-07,cottagecore,aesthetic_trends,50,0.8,40,mock_data
2024-01-14,cottagecore,aesthetic_trends,44,0.8,35,mock_data
2024-01-21,cottagecore,aesthetic_trends,60,0.8,48,mock_data
2024-01-28,cottagecore,aesthetic_trends,78,0.8,62,mock_data
2024-02-04,cottagecore,aesthetic_trends,58,0.8,46,mock_data
2024-02-11,cottagecore,aesthetic_trends,58,0.8,46,mock_data
2024-02-18,cottagecore,aesthetic_trends,61,0.8,49,mock_data
2024-02-25,cottagecore,aesthetic_trends,60,0.8,48,mock_data
2024-03-03,cottagecore,aesthetic_trends,58,0.8,46,mock_data
2024-03-10,cottagecore,aesthetic_trends,62,0.8,50,mock_data
2024-03-17,cottagecore,aesthetic_trends,58,0.8,46,mock_data
2024-03-24,cottagecore,aesthetic_trends,52,0.8,42,mock_data
2024-03-31,cottagecore,aesthetic_trends,66,0.8,53,mock_data
2024-04-07,cottagecore,aesthetic_trends,52,0.8,41,mock_data
2024-04-14,cottagecore,aesthetic_trends,56,0.8,45,mock_data
2024-04-21,cottagecore,aesthetic_trends,52,0.8,42,mock_data
2024-04-28,cottagecore,aesthetic_trends,78,0.8,62,mock_data
2024-05-05,cottagecore,aesthetic_trends,49,0.8,39,mock_data
2024-05-12,cottagecore,aesthetic_trends,53,0.8,42,mock_data
2024-05-19,cottagecore,aesthetic_trends,52,0.8,41,mock_data
2024-05-26,cottagecore,aesthetic_trends,56,0.8,45,mock_data
2024-06-02,cottagecore,aesthetic_trends,62,0.8,49,mock_data
2024-06-09,cottagecore,aesthetic_trends,71,0.8,57,mock_data
2024-06-16,cottagecore,aesthetic_trends,56,0.8,44,mock_data
2024-06-23,cottagecore,aesthetic_trends,54,0.8,43,mock_data
2024-06-30,cottagecore,aesthetic_trends,53,0.8,42,mock_data
2024-07-07,cottagecore,aesthetic_trends,62,0.8,50,mock_data
2024-07-14,cottagecore,aesthetic_trends,54,0.8,43,mock_data
2024-07-21,cottagecore,aesthetic_trends,40,0.8,32,mock_data
2024-07-28,cottagecore,aesthetic_trends,42,0.8,33,mock_data
2024-08-04,cottagecore,aesthetic_trends,54,0.8,43,mock_data
2024-08-11,cottagecore,aesthetic_trends,55,0.8,44,mock_data
2024-08-18,cottagecore,aesthetic_trends,57,0.8,45,mock_data
2024-08-25,cottagecore,aesthetic_trends,47,0.8,37,mock_data
2024-09-01,cottagecore,aesthetic_trends,50,0.8,40,mock_data
2024-09-08,cottagecore,aesthetic_trends,53,0.8,42,mock_data
2024-09-15,cottagecore,aesthetic_trends,45,0.8,36,mock_data
2024-09-22,cottagecore,aesthetic_trends,45,0.8,36,mock_data
2024-09-29,cottagecore,aesthetic_trends,51,0.8,41,mock_data
2024-10-06,cottagecore,aesthetic_trends,53,0.8,43,mock_data
2024-10-13,cottagecore,aesthetic_trends,42,0.8,33,mock_data
2024-10-20,cottagecore,aesthetic_trends,39,0.8,31,mock_data
2024-10-27,cottagecore,aesthetic_trends,35,0.8,28,mock_data
2024-11-03,cottagecore,aesthetic_trends,45,0.8,36,mock_data
2024-11-10,cottagecore,aesthetic_trends,42,0.8,34,mock_data
2024-11-17,cottagecore,aesthetic_trends,34,0.8,27,mock_data
2024-11-24,cottagecore,aesthetic_trends,39,0.8,31,mock_data
2024-12-01,cottagecore,aesthetic_trends,67,0.8,54,mock_data
2024-12-08,cottagecore,aesthetic_trends,68,0.8,54,mock_data
2024-12-15,cottagecore,aesthetic_trends,46,0.8,37,mock_data
2024-12-22,cottagecore,aesthetic_trends,69,0.8,55,mock_data
2024-12-29,cottagecore,aesthetic_trends,52,0.8,42,mock_data
2024-01-07,y2k aesthetic,aesthetic_trends,34,0.8,27,mock_data
2024-01-14,y2k aesthetic,aesthetic_trends,41,0.8,33,mock_data
2024-01-21,y2k aesthetic,aesthetic_trends,36,0.8,29,mock_data
2024-01-28,y2k aesthetic,aesthetic_trends,30,0.8,24,mock_data
2024-02-04,y2k aesthetic,aesthetic_trends,55,0.8,44,mock_data
2024-02-11,y2k aesthetic,aesthetic_trends,38,0.8,30,mock_data
2024-02-18,y2k aesthetic,aesthetic_trends,38,0.8,31,mock_data
2024-02-25,y2k aesthetic,aesthetic_trends,54,0.8,43,mock_data
2024-03-03,y2k aesthetic,aesthetic_trends,57,0.8,45,mock_data
2024-03-10,y2k aesthetic,aesthetic_trends,45,0.8,36,mock_data
2024-03-17,y2k aesthetic,aesthetic_trends,44,0.8,35,mock_data
2024-03-24,y2k aesthetic,aesthetic_trends,63,0.8,50,mock_data
2024-03-31,y2k aesthetic,aesthetic_trends,48,0.8,38,mock_data
2024-04-07,y2k aesthetic,aesthetic_trends,38,0.8,31,mock_data
2024-04-14,y2k aesthetic,aesthetic_trends,61,0.8,48,mock_data
2024-04-21,y2k aesthetic,aesthetic_trends,56,0.8,45,mock_data
2024-04-28,y2k aesthetic,aesthetic_trends,43,0.8,35,mock_data
2024-05-05,y2k aesthetic,aesthetic_trends,62,0.8,50,mock_data
2024-05-12,y2k aesthetic,aesthetic_trends,48,0.8,38,mock_data
2024-05-19,y2k aesthetic,aesthetic_trends,55,0.8,44,mock_data
2024-05-26,y2k aesthetic,aesthetic_trends,60,0.8,48,mock_data
2024-06-02,y2k aesthetic,aesthetic_trends,39,0.8,31,mock_data
2024-06-09,y2k aesthetic,aesthetic_trends,50,0.8,40,mock_data
2024-06-16,y2k aesthetic,aesthetic_trends,38,0.8,30,mock_data
2024-06-23,y2k aesthetic,aesthetic_trends,43,0.8,35,mock_data
2024-06-30,y2k aesthetic,aesthetic_trends,37,0.8,30,mock_data
2024-07-07,y2k aesthetic,aesthetic_trends,41,0.8,33,mock_data
2024-07-14,y2k aesthetic,aesthetic_trends,32,0.8,26,mock_data
2024-07-21,y2k aesthetic,aesthetic_trends,40,0.8,32,mock_data
2024-07-28,y2k aesthetic,aesthetic_trends,42,0.8,34,mock_data
2024-08-04,y2k aesthetic,aesthetic_trends,43,0.8,34,mock_data
2024-08-11,y2k aesthetic,aesthetic_trends,46,0.8,37,mock_data
2024-08-18,y2k aesthetic,aesthetic_trends,31,0.8,25,mock_data
2024-08-25,y2k aesthetic,aesthetic_trends,31,0.8,25,mock_data
2024-09-01,y2k aesthetic,aesthetic_trends,25,0.8,20,mock_data
2024-09-08,y2k aesthetic,aesthetic_trends,38,0.8,30,mock_data
2024-09-15,y2k aesthetic,aesthetic_trends,36,0.8,28,mock_data
2024-09-22,y2k aesthetic,aesthetic_trends,19,0.8,15,mock_data
2024-09-29,y2k aesthetic,aesthetic_trends,23,0.8,18,mock_data
2024-10-06,y2k aesthetic,aesthetic_trends,39,0.8,31,mock_data
2024-10-13,y2k aesthetic,aesthetic_trends,40,0.8,32,mock_data
2024-10-20,y2k aesthetic,aesthetic_trends,17,0.8,13,mock_data
2024-10-27,y2k aesthetic,aesthetic_trends,51,0.8,41,mock_data
2024-11-03,y2k aesthetic,aesthetic_trends,32,0.8,26,mock_data
2024-11-10,y2k aesthetic,aesthetic_trends,29,0.8,23,mock_data
2024-11-17,y2k aesthetic,aesthetic_trends,23,0.8,19,mock_data
2024-11-24,y2k aesthetic,aesthetic_trends,44,0.8,35,mock_data
2024-12-01,y2k aesthetic,aesthetic_trends,41,0.8,32,mock_data
2024-12-08,y2k aesthetic,aesthetic_trends,37,0.8,29,mock_data
2024-12-15,y2k aesthetic,aesthetic_trends,35,0.8,28,mock_data
2024-12-22,y2k aesthetic,aesthetic_trends,37,0.8,29,mock_data
2024-12-29,y2k aesthetic,aesthetic_trends,43,0.8,35,mock_data
2024-01-07,minimalist,aesthetic_trends,44,0.8,35,mock_data
2024-01-14,minimalist,aesthetic_trends,54,0.8,43,mock_data
2024-01-21,minimalist,aesthetic_trends,49,0.8,39,mock_data
2024-01-28,minimalist,aesthetic_trends,49,0.8,39,mock_data
2024-02-04,minimalist,aesthetic_trends,46,0.8,37,mock_data
2024-02-11,minimalist,aesthetic_trends,53,0.8,42,mock_data
2024-02-18,minimalist,aesthetic_trends,50,0.8,40,mock_data
2024-02-25,minimalist,aesthetic_trends,43,0.8,34,mock_data
2024-03-03,minimalist,aesthetic_trends,49,0.8,39,mock_data
2024-03-10,minimalist,aesthetic_trends,49,0.8,39,mock_data
2024-03-17,minimalist,aesthetic_trends,58,0.8,46,mock_data
2024-03-24,minimalist,aesthetic_trends,46,0.8,37,mock_data
2024-03-31,minimalist,aesthetic_trends,44,0.8,35,mock_data
2024-04-07,minimalist,aesthetic_trends,56,0.8,45,mock_data
2024-04-14,minimalist,aesthetic_trends,50,0.8,40,mock_data
2024-04-21,minimalist,aesthetic_trends,43,0.8,34,mock_data
2024-04-28,minimalist,aesthetic_trends,48,0.8,39,mock_data
2024-05-05,minimalist,aesthetic_trends,32,0.8,25,mock_data
2024-05-12,minimalist,aesthetic_trends,41,0.8,33,mock_data
2024-05-19,minimalist,aesthetic_trends,45,0.8,36,mock_data
2024-05-26,minimalist,aesthetic_trends,42,0.8,34,mock_data
2024-06-02,minimalist,aesthetic_trends,43,0.8,35,mock_data
2024-06-09,minimalist,aesthetic_trends,42,0.8,33,mock_data
2024-06-16,minimalist,aesthetic_trends,44,0.8,35,mock_data
2024-06-23,minimalist,aesthetic_trends,46,0.8,37,mock_data
2024-06-30,minimalist,aesthetic_trends,36,0.8,29,mock_data
2024-07-07,minimalist,aesthetic_trends,53,0.8,42,mock_data
2024-07-14,minimalist,aesthetic_trends,33,0.8,26,mock_data
2024-07-21,minimalist,aesthetic_trends,52,0.8,41,mock_data
2024-07-28,minimalist,aesthetic_trends,42,0.8,33,mock_data
2024-08-04,minimalist,aesthetic_trends,35,0.8,28,mock_data
2024-08-11,minimalist,aesthetic_trends,21,0.8,17,mock_data
2024-08-18,minimalist,aesthetic_trends,38,0.8,30,mock_data
2024-08-25,minimalist,aesthetic_trends,42,0.8,34,mock_data
2024-09-01,minimalist,aesthetic_trends,30,0.8,24,mock_data
2024-09-08,minimalist,aesthetic_trends,19,0.8,15,mock_data
2024-09-15,minimalist,aesthetic_trends,28,0.8,22,mock_data
2024-09-22,minimalist,aesthetic_trends,27,0.8,22,mock_data
2024-09-29,minimalist,aesthetic_trends,27,0.8,21,mock_data
2024-10-06,minimalist,aesthetic_trends,22,0.8,17,mock_data
2024-10-13,minimalist,aesthetic_trends,33,0.8,26,mock_data
2024-10-20,minimalist,aesthetic_trends,40,0.8,32,mock_data
2024-10-27,minimalist,aesthetic_trends,28,0.8,22,mock_data
2024-11-03,minimalist,aesthetic_trends,31,0.8,25,mock_data
2024-11-10,minimalist,aesthetic_trends,26,0.8,21,mock_data
2024-11-17,minimalist,aesthetic_trends,22,0.8,17,mock_data
2024-11-24,minimalist,aesthetic_trends,34,0.8,27,mock_data
2024-12-01,minimalist,aesthetic_trends,32,0.8,25,mock_data
2024-12-08,minimalist,aesthetic_trends,21,0.8,17,mock_data
2024-12-15,minimalist,aesthetic_trends,35,0.8,28,mock_data
2024-12-22,minimalist,aesthetic_trends,27,0.8,22,mock_data
2024-12-29,minimalist,aesthetic_trends,35,0.8,28,mock_data
2024-01-07,kawaii,aesthetic_trends,41,0.8,33,mock_data
2024-01-14,kawaii,aesthetic_trends,44,0.8,35,mock_data
2024-01-21,kawaii,aesthetic_trends,44,0.8,35,mock_data
2024-01-28,kawaii,aesthetic_trends,49,0.8,39,mock_data
2024-02-04,kawaii,aesthetic_trends,47,0.8,37,mock_data
2024-02-11,kawaii,aesthetic_trends,28,0.8,23,mock_data
2024-02-18,kawaii,aesthetic_trends,50,0.8,40,mock_data
2024-02-25,kawaii,aesthetic_trends,35,0.8,28,mock_data
2024-03-03,kawaii,aesthetic_trends,42,0.8,34,mock_data
2024-03-10,kawaii,aesthetic_trends,45,0.8,36,mock_data
2024-03-17,kawaii,aesthetic_trends,36,0.8,29,mock_data
2024-03-24,kawaii,aesthetic_trends,46,0.8,37,mock_data
2024-03-31,kawaii,aesthetic_trends,54,0.8,43,mock_data
2024-04-07,kawaii,aesthetic_trends,34,0.8,27,mock_data
2024-04-14,kawaii,aesthetic_trends,41,0.8,33,mock_data
2024-04-21,kawaii,aesthetic_trends,39,0.8,31,mock_data
2024-04-28,kawaii,aesthetic_trends,49,0.8,39,mock_data
2024-05-05,kawaii,aesthetic_trends,49,0.8,39,mock_data
2024-05-12,kawaii,aesthetic_trends,48,0.8,39,mock_data
2024-05-19,kawaii,aesthetic_trends,34,0.8,27,mock_data
2024-05-26,kawaii,aesthetic_trends,52,0.8,42,mock_data
2024-06-02,kawaii,aesthetic_trends,40,0.8,32,mock_data
2024-06-09,kawaii,aesthetic_trends,49,0.8,39,mock_data
2024-06-16,kawaii,aesthetic_trends,48,0.8,39,mock_data
2024-06-23,kawaii,aesthetic_trends,43,0.8,34,mock_data
2024-06-30,kawaii,aesthetic_trends,37,0.8,30,mock_data
2024-07-07,kawaii,aesthetic_trends,50,0.8,40,mock_data
2024-07-14,kawaii,aesthetic_trends,33,0.8,26,mock_data
2024-07-21,kawaii,aesthetic_trends,32,0.8,25,mock_data
2024-07-28,kawaii,aesthetic_trends,36,0.8,29,mock_data
2024-08-04,kawaii,aesthetic_trends,31,0.8,24,mock_data
2024-08-11,kawaii,aesthetic_trends,37,0.8,30,mock_data
2024-08-18,kawaii,aesthetic_trends,33,0.8,27,mock_data
2024-08-25,kawaii,aesthetic_trends,47,0.8,37,mock_data
2024-09-01,kawaii,aesthetic_trends,23,0.8,19,mock_data
2024-09-08,kawaii,aesthetic_trends,27,0.8,22,mock_data
2024-09-15,kawaii,aesthetic_trends,42,0.8,33,mock_data
2024-09-22,kawaii,aesthetic_trends,31,0.8,24,mock_data
2024-09-29,kawaii,aesthetic_trends,33,0.8,27,mock_data
2024-10-06,kawaii,aesthetic_trends,12,0.8,10,mock_data
2024-10-13,kawaii,aesthetic_trends,44,0.8,35,mock_data
2024-10-20,kawaii,aesthetic_trends,38,0.8,30,mock_data
2024-10-27,kawaii,aesthetic_trends,38,0.8,30,mock_data
2024-11-03,kawaii,aesthetic_trends,36,0.8,29,mock_data
2024-11-10,kawaii,aesthetic_trends,32,0.8,25,mock_data
2024-11-17,kawaii,aesthetic_trends,49,0.8,39,mock_data
2024-11-24,kawaii,aesthetic_trends,28,0.8,22,mock_data
2024-12-01,kawaii,aesthetic_trends,31,0.8,24,mock_data
2024-12-08,kawaii,aesthetic_trends,30,0.8,24,mock_data
2024-12-15,kawaii,aesthetic_trends,38,0.8,31,mock_data
2024-12-22,kawaii,aesthetic_trends,30,0.8,24,mock_data
2024-12-29,kawaii,aesthetic_trends,50,0.8,40,mock_data
2024-01-07,tiktok viral,viral_trends,70,0.6,42,mock_data
2024-01-14,tiktok viral,viral_trends,84,0.6,50,mock_data
2024-01-21,tiktok viral,viral_trends,69,0.6,41,mock_data
2024-01-28,tiktok viral,viral_trends,67,0.6,40,mock_data
2024-02-04,tiktok viral,viral_trends,62,0.6,37,mock_data
2024-02-11,tiktok viral,viral_trends,61,0.6,36,mock_data
2024-02-18,tiktok viral,viral_trends,60,0.6,36,mock_data
2024-02-25,tiktok viral,viral_trends,70,0.6,42,mock_data
2024-03-03,tiktok viral,viral_trends,65,0.6,39,mock_data
2024-03-10,tiktok viral,viral_trends,69,0.6,41,mock_data
2024-03-17,tiktok viral,viral_trends,64,0.6,38,mock_data
2024-03-24,tiktok viral,viral_trends,58,0.6,35,mock_data
2024-03-31,tiktok viral,viral_trends,69,0.6,41,mock_data
2024-04-07,tiktok viral,viral_trends,89,0.6,53,mock_data
2024-04-14,tiktok viral,viral_trends,64,0.6,38,mock_data
2024-04-21,tiktok viral,viral_trends,56,0.6,33,mock_data
2024-04-28,tiktok viral,viral_trends,100,0.6,60,mock_data
2024-05-05,tiktok viral,viral_trends,67,0.6,40,mock_data
2024-05-12,tiktok viral,viral_trends,59,0.6,35,mock_data
2024-05-19,tiktok viral,viral_trends,41,0.6,25,mock_data
2024-05-26,tiktok viral,viral_trends,77,0.6,46,mock_data
2024-06-02,tiktok viral,viral_trends,79,0.6,47,mock_data
2024-06-09,tiktok viral,viral_trends,37,0.6,22,mock_data
2024-06-16,tiktok viral,viral_trends,45,0.6,27,mock_data
2024-06-23,tiktok viral,viral_trends,43,0.6,26,mock_data
2024-06-30,tiktok viral,viral_trends,39,0.6,23,mock_data
2024-07-07,tiktok viral,viral_trends,39,0.6,23,mock_data
2024-07-14,tiktok viral,viral_trends,41,0.6,24,mock_data
2024-07-21,tiktok viral,viral_trends,20,0.6,12,mock_data
2024-07-28,tiktok viral,viral_trends,22,0.6,13,mock_data
2024-08-04,tiktok viral,viral_trends,16,0.6,10,mock_data
2024-08-11,tiktok viral,viral_trends,33,0.6,20,mock_data
2024-08-18,tiktok viral,viral_trends,14,0.6,8,mock_data
2024-08-25,tiktok viral,viral_trends,25,0.6,15,mock_data
2024-09-01,tiktok viral,viral_trends,9,0.6,5,mock_data
2024-09-08,tiktok viral,viral_trends,39,0.6,23,mock_data
2024-09-15,tiktok viral,viral_trends,27,0.6,16,mock_data
2024-09-22,tiktok viral,viral_trends,15,0.6,9,mock_data
2024-09-29,tiktok viral,viral_trends,10,0.6,6,mock_data
2024-10-06,tiktok viral,viral_trends,35,0.6,21,mock_data
2024-10-13,tiktok viral,viral_trends,20,0.6,12,mock_data
2024-10-20,tiktok viral,viral_trends,10,0.6,6,mock_data
2024-10-27,tiktok viral,viral_trends,0,0.6,0,mock_data
2024-11-03,tiktok viral,viral_trends,9,0.6,5,mock_data
2024-11-10,tiktok viral,viral_trends,6,0.6,3,mock_data
2024-11-17,tiktok viral,viral_trends,7,0.6,4,mock_data
2024-11-24,tiktok viral,viral_trends,53,0.6,31,mock_data
2024-12-01,tiktok viral,viral_trends,9,0.6,5,mock_data
2024-12-08,tiktok viral,viral_trends,11,0.6,7,mock_data
2024-12-15,tiktok viral,viral_trends,16,0.6,9,mock_data
2024-12-22,tiktok viral,viral_trends,60,0.6,36,mock_data
2024-12-29,tiktok viral,viral_trends,33,0.6,19,mock_data
2024-01-07,instagram reels,viral_trends,100,0.6,60,mock_data
2024-01-14,instagram reels,viral_trends,59,0.6,35,mock_data
2024-01-21,instagram reels,viral_trends,100,0.6,60,mock_data
2024-01-28,instagram reels,viral_trends,94,0.6,56,mock_data
2024-02-04,instagram reels,viral_trends,75,0.6,45,mock_data
2024-02-11,instagram reels,viral_trends,100,0.6,60,mock_data
2024-02-18,instagram reels,viral_trends,66,0.6,40,mock_data
2024-02-25,instagram reels,viral_trends,100,0.6,60,mock_data
2024-03-03,instagram reels,viral_trends,73,0.6,44,mock_data
2024-03-10,instagram reels,viral_trends,100,0.6,60,mock_data
2024-03-17,instagram reels,viral_trends,67,0.6,40,mock_data
2024-03-24,instagram reels,viral_trends,66,0.6,39,mock_data
2024-03-31,instagram reels,viral_trends,100,0.6,60,mock_data
2024-04-07,instagram reels,viral_trends,70,0.6,42,mock_data
2024-04-14,instagram reels,viral_trends,47,0.6,28,mock_data
2024-04-21,instagram reels,viral_trends,57,0.6,34,mock_data
2024-04-28,instagram reels,viral_trends,63,0.6,37,mock_data
2024-05-05,instagram reels,viral_trends,48,0.6,28,mock_data
2024-05-12,instagram reels,viral_trends,48,0.6,28,mock_data
2024-05-19,instagram reels,viral_trends,53,0.6,32,mock_data
2024-05-26,instagram reels,viral_trends,52,0.6,31,mock_data
2024-06-02,instagram reels,viral_trends,43,0.6,26,mock_data
2024-06-09,instagram reels,viral_trends,51,0.6,30,mock_data
2024-06-16,instagram reels,viral_trends,40,0.6,24,mock_data
2024-06-23,instagram reels,viral_trends,67,0.6,40,mock_data
2024-06-30,instagram reels,viral_trends,52,0.6,31,mock_data
2024-07-07,instagram reels,viral_trends,36,0.6,22,mock_data
2024-07-14,instagram reels,viral_trends,31,0.6,19,mock_data
2024-07-21,instagram reels,viral_trends,15,0.6,9,mock_data
2024-07-28,instagram reels,viral_trends,58,0.6,35,mock_data
2024-08-04,instagram reels,viral_trends,50,0.6,30,mock_data
2024-08-11,instagram reels,viral_trends,23,0.6,14,mock_data
2024-08-18,instagram reels,viral_trends,24,0.6,14,mock_data
2024-08-25,instagram reels,viral_trends,11,0.6,6,mock_data
2024-09-01,instagram reels,viral_trends,15,0.6,9,mock_data
2024-09-08,instagram reels,viral_trends,63,0.6,38,mock_data
2024-09-15,instagram reels,viral_trends,15,0.6,9,mock_data
2024-09-22,instagram reels,viral_trends,13,0.6,8,mock_data
2024-09-29,instagram reels,viral_trends,4,0.6,2,mock_data
2024-10-06,instagram reels,viral_trends,49,0.6,29,mock_data
2024-10-13,instagram reels,viral_trends,56,0.6,34,mock_data
2024-10-20,instagram reels,viral_trends,43,0.6,26,mock_data
2024-10-27,instagram reels,viral_trends,4,0.6,2,mock_data
2024-11-03,instagram reels,viral_trends,43,0.6,26,mock_data
2024-11-10,instagram reels,viral_trends,8,0.6,5,mock_data
2024-11-17,instagram reels,viral_trends,23,0.6,13,mock_data
2024-11-24,instagram reels,viral_trends,0,0.6,0,mock_data
2024-12-01,instagram reels,viral_trends,22,0.6,13,mock_data
2024-12-08,instagram reels,viral_trends,21,0.6,12,mock_data
2024-12-15,instagram reels,viral_trends,5,0.6,3,mock_data
2024-12-22,instagram reels,viral_trends,51,0.6,31,mock_data
2024-12-29,instagram reels,viral_trends,19,0.6,11,mock_data
2024-01-07,food challenge,viral_trends,66,0.6,39,mock_data
2024-01-14,food challenge,viral_trends,86,0.6,51,mock_data
2024-01-21,food challenge,viral_trends,70,0.6,42,mock_data
2024-01-28,food challenge,viral_trends,56,0.6,33,mock_data
2024-02-04,food challenge,viral_trends,72,0.6,43,mock_data
2024-02-11,food challenge,viral_trends,74,0.6,44,mock_data
2024-02-18,food challenge,viral_trends,67,0.6,40,mock_data
2024-02-25,food challenge,viral_trends,76,0.6,45,mock_data
2024-03-03,food challenge,viral_trends,100,0.6,60,mock_data
2024-03-10,food challenge,viral_trends,100,0.6,60,mock_data
2024-03-17,food challenge,viral_trends,82,0.6,49,mock_data
2024-03-24,food challenge,viral_trends,72,0.6,43,mock_data
2024-03-31,food challenge,viral_trends,94,0.6,56,mock_data
2024-04-07,food challenge,viral_trends,64,0.6,38,mock_data
2024-04-14,food challenge,viral_trends,56,0.6,34,mock_data
2024-04-21,food challenge,viral_trends,54,0.6,32,mock_data
2024-04-28,food challenge,viral_trends,49,0.6,29,mock_data
2024-05-05,food challenge,viral_trends,71,0.6,42,mock_data
2024-05-12,food challenge,viral_trends,50,0.6,30,mock_data
2024-05-19,food challenge,viral_trends,55,0.6,33,mock_data
2024-05-26,food challenge,viral_trends,39,0.6,23,mock_data
2024-06-02,food challenge,viral_trends,41,0.6,24,mock_data
2024-06-09,food challenge,viral_trends,39,0.6,23,mock_data
2024-06-16,food challenge,viral_trends,39,0.6,23,mock_data
2024-06-23,food challenge,viral_trends,32,0.6,19,mock_data
2024-06-30,food challenge,viral_trends,33,0.6,19,mock_data
2024-07-07,food challenge,viral_trends,12,0.6,7,mock_data
2024-07-14,food challenge,viral_trends,29,0.6,17,mock_data
2024-07-21,food challenge,viral_trends,19,0.6,11,mock_data
2024-07-28,food challenge,viral_trends,19,0.6,11,mock_data
2024-08-04,food challenge,viral_trends,30,0.6,18,mock_data
2024-08-11,food challenge,viral_trends,18,0.6,10,mock_data
2024-08-18,food challenge,viral_trends,17,0.6,10,mock_data
2024-08-25,food challenge,viral_trends,19,0.6,11,mock_data
2024-09-01,food challenge,viral_trends,16,0.6,9,mock_data
2024-09-08,food challenge,viral_trends,22,0.6,13,mock_data
2024-09-15,food challenge,viral_trends,72,0.6,43,mock_data
2024-09-22,food challenge,viral_trends,0,0.6,0,mock_data
2024-09-29,food challenge,viral_trends,13,0.6,8,mock_data
2024-10-06,food challenge,viral_trends,0,0.6,0,mock_data
2024-10-13,food challenge,viral_trends,0,0.6,0,mock_data
2024-10-20,food challenge,viral_trends,11,0.6,7,mock_data
2024-10-27,food challenge,viral_trends,29,0.6,17,mock_data
2024-11-03,food challenge,viral_trends,11,0.6,7,mock_data
2024-11-10,food challenge,viral_trends,5,0.6,3,mock_data
2024-11-17,food challenge,viral_trends,1,0.6,0,mock_data
2024-11-24,food challenge,viral_trends,6,0.6,3,mock_data
2024-12-01,food challenge,viral_trends,34,0.6,20,mock_data
2024-12-08,food challenge,viral_trends,6,0.6,3,mock_data
2024-12-15,food challenge,viral_trends,46,0.6,27,mock_data
2024-12-22,food challenge,viral_trends,11,0.6,7,mock_data
2024-12-29,food challenge,viral_trends,2,0.6,1,mock_data
2024-01-07,aesthetic food,viral_trends,80,0.6,48,mock_data
2024-01-14,aesthetic food,viral_trends,78,0.6,47,mock_data
2024-01-21,aesthetic food,viral_trends,100,0.6,60,mock_data
2024-01-28,aesthetic food,viral_trends,66,0.6,40,mock_data
2024-02-04,aesthetic food,viral_trends,65,0.6,39,mock_data
2024-02-11,aesthetic food,viral_trends,91,0.6,55,mock_data
2024-02-18,aesthetic food,viral_trends,76,0.6,45,mock_data
2024-02-25,aesthetic food,viral_trends,68,0.6,41,mock_data
2024-03-03,aesthetic food,viral_trends,77,0.6,46,mock_data
2024-03-10,aesthetic food,viral_trends,72,0.6,43,mock_data
2024-03-17,aesthetic food,viral_trends,62,0.6,37,mock_data
2024-03-24,aesthetic food,viral_trends,55,0.6,33,mock_data
2024-03-31,aesthetic food,viral_trends,52,0.6,31,mock_data
2024-04-07,aesthetic food,viral_trends,56,0.6,34,mock_data
2024-04-14,aesthetic food,viral_trends,63,0.6,38,mock_data
2024-04-21,aesthetic food,viral_trends,56,0.6,34,mock_data
2024-04-28,aesthetic food,viral_trends,54,0.6,32,mock_data
2024-05-05,aesthetic food,viral_trends,53,0.6,31,mock_data
2024-05-12,aesthetic food,viral_trends,55,0.6,33,mock_data
2024-05-19,aesthetic food,viral_trends,76,0.6,46,mock_data
2024-05-26,aesthetic food,viral_trends,63,0.6,37,mock_data
2024-06-02,aesthetic food,viral_trends,79,0.6,47,mock_data
2024-06-09,aesthetic food,viral_trends,50,0.6,30,mock_data
2024-06-16,aesthetic food,viral_trends,45,0.6,27,mock_data
2024-06-23,aesthetic food,viral_trends,37,0.6,22,mock_data
2024-06-30,aesthetic food,viral_trends,94,0.6,56,mock_data
2024-07-07,aesthetic food,viral_trends,30,0.6,18,mock_data
2024-07-14,aesthetic food,viral_trends,35,0.6,21,mock_data
2024-07-21,aesthetic food,viral_trends,53,0.6,32,mock_data
2024-07-28,aesthetic food,viral_trends,36,0.6,21,mock_data
2024-08-04,aesthetic food,viral_trends,33,0.6,19,mock_data
2024-08-11,aesthetic food,viral_trends,31,0.6,18,mock_data
