date,competitor,product,price,has_promotion,estimated_market_share,store_count,quality_rating,delivery_available
2024-10-05,Local Bakery A,Cheesecake,105000.0,1,0.129,1,4.0,1
2024-10-05,Local Bakery A,Macaron,30000.0,0,0.167,24,3.7,0
2024-10-05,Local Bakery A,Éclair,44000.0,0,0.099,23,3.6,1
2024-10-05,Local Bakery A,Croissant,25000.0,0,0.244,9,4.3,1
2024-10-05,Local Bakery A,Red Velvet Cake,163000.0,1,0.161,17,4.8,1
2024-10-05,Supermarket Chain,Tiramisu,109000.0,1,0.064,8,4.1,0
2024-10-05,Supermarket Chain,Cheesecake,108000.0,0,0.177,6,4.3,0
2024-10-05,Supermarket Chain,Macaron,24000.0,0,0.237,13,4.3,1
2024-10-05,Supermarket Chain,Éclair,33000.0,0,0.141,17,4.4,1
2024-10-05,Supermarket Chain,Croissant,21000.0,0,0.127,4,4.7,1
2024-10-05,Supermarket Chain,Red Velvet Cake,146000.0,0,0.089,21,4.5,0
2024-10-06,Paris Baguette,Tiramisu,225000.0,0,0.098,15,4.3,0
2024-10-06,Paris Baguette,Cheesecake,195000.0,0,0.133,4,3.6,0
2024-10-06,Paris Baguette,Macaron,42000.0,0,0.183,6,4.6,0
2024-10-06,Paris Baguette,Éclair,63000.0,0,0.06,9,4.0,1
2024-10-06,Paris Baguette,Croissant,37000.0,0,0.201,21,4.3,0
2024-10-06,Paris Baguette,Red Velvet Cake,275000.0,0,0.19,8,4.7,0
2024-10-06,Tous Les Jours,Tiramisu,170000.0,1,0.095,24,3.7,1
2024-10-06,Tous Les Jours,Cheesecake,185000.0,0,0.148,18,4.3,1
2024-10-06,Tous Les Jours,Macaron,41000.0,0,0.188,19,3.7,0
2024-10-06,Tous Les Jours,Éclair,47000.0,1,0.219,4,4.3,1
2024-10-06,Tous Les Jours,Croissant,36000.0,0,0.172,14,4.3,1
2024-10-06,Tous Les Jours,Red Velvet Cake,237000.0,0,0.228,2,4.7,0
2024-10-06,ABC Bakery,Tiramisu,181000.0,0,0.125,9,4.7,1
2024-10-06,ABC Bakery,Cheesecake,153000.0,0,0.156,1,4.1,1
2024-10-06,ABC Bakery,Macaron,34000.0,0,0.189,12,3.7,0
2024-10-06,ABC Bakery,Éclair,46000.0,0,0.175,16,4.0,1
2024-10-06,ABC Bakery,Croissant,27000.0,0,0.119,19,4.0,1
2024-10-06,ABC Bakery,Red Velvet Cake,204000.0,0,0.148,14,4.0,1
2024-10-06,Givral,Tiramisu,126000.0,1,0.124,3,4.4,1
2024-10-06,Givral,Cheesecake,156000.0,0,0.126,16,3.6,1
2024-10-06,Givral,Macaron,31000.0,0,0.161,12,3.9,1
2024-10-06,Givral,Éclair,45000.0,0,0.085,6,4.6,1
2024-10-06,Givral,Croissant,23000.0,1,0.172,21,3.6,1
2024-10-06,Givral,Red Velvet Cake,202000.0,0,0.235,22,4.2,1
2024-10-06,Local Bakery A,Tiramisu,172000.0,0,0.07,17,4.0,0
2024-10-06,Local Bakery A,Cheesecake,152000.0,0,0.058,9,3.7,0
2024-10-06,Local Bakery A,Macaron,31000.0,0,0.228,24,4.2,1
2024-10-06,Local Bakery A,Éclair,42000.0,0,0.133,19,4.6,1
2024-10-06,Local Bakery A,Croissant,25000.0,0,0.164,5,3.6,1
2024-10-06,Local Bakery A,Red Velvet Cake,194000.0,0,0.202,4,3.6,0
2024-10-06,Supermarket Chain,Tiramisu,133000.0,0,0.12,7,4.4,1
2024-10-06,Supermarket Chain,Cheesecake,113000.0,0,0.166,3,3.6,1
2024-10-06,Supermarket Chain,Macaron,23000.0,0,0.105,17,4.4,1
2024-10-06,Supermarket Chain,Éclair,33000.0,0,0.163,23,3.6,1
2024-10-06,Supermarket Chain,Croissant,19000.0,0,0.136,11,4.6,0
2024-10-06,Supermarket Chain,Red Velvet Cake,149000.0,0,0.065,16,3.9,1
2024-10-07,Paris Baguette,Tiramisu,238000.0,0,0.16,11,4.1,1
2024-10-07,Paris Baguette,Cheesecake,197000.0,0,0.234,3,3.8,1
2024-10-07,Paris Baguette,Macaron,40000.0,0,0.14,10,4.0,1
2024-10-07,Paris Baguette,Éclair,57000.0,0,0.158,21,4.0,1
2024-10-07,Paris Baguette,Croissant,35000.0,0,0.152,12,4.6,1
2024-10-07,Paris Baguette,Red Velvet Cake,253000.0,0,0.158,22,4.3,0
2024-10-07,Tous Les Jours,Tiramisu,222000.0,0,0.194,23,4.6,0
2024-10-07,Tous Les Jours,Cheesecake,185000.0,0,0.178,9,3.9,1
2024-10-07,Tous Les Jours,Macaron,38000.0,0,0.19,17,4.4,0
2024-10-07,Tous Les Jours,Éclair,54000.0,0,0.227,5,4.0,1
2024-10-07,Tous Les Jours,Croissant,30000.0,1,0.137,5,3.9,1
2024-10-07,Tous Les Jours,Red Velvet Cake,240000.0,0,0.212,16,3.7,1
2024-10-07,ABC Bakery,Tiramisu,183000.0,0,0.175,2,3.6,0
2024-10-07,ABC Bakery,Cheesecake,156000.0,0,0.095,12,4.5,1
2024-10-07,ABC Bakery,Macaron,31000.0,0,0.083,9,3.7,0
2024-10-07,ABC Bakery,Éclair,44000.0,0,0.203,16,4.7,1
2024-10-07,ABC Bakery,Croissant,28000.0,0,0.206,5,3.8,0
2024-10-07,ABC Bakery,Red Velvet Cake,201000.0,0,0.146,8,4.3,1
2024-10-07,Givral,Tiramisu,165000.0,0,0.198,12,4.1,1
2024-10-07,Givral,Cheesecake,149000.0,0,0.178,23,4.3,0
2024-10-07,Givral,Macaron,30000.0,0,0.055,23,3.7,1
2024-10-07,Givral,Éclair,44000.0,0,0.197,6,4.4,1
2024-10-07,Givral,Croissant,25000.0,0,0.208,1,3.6,1
2024-10-07,Givral,Red Velvet Cake,161000.0,1,0.114,9,4.3,1
2024-10-07,Local Bakery A,Tiramisu,163000.0,0,0.148,17,4.1,1
2024-10-07,Local Bakery A,Cheesecake,135000.0,0,0.144,9,4.6,1
2024-10-07,Local Bakery A,Macaron,28000.0,0,0.156,10,3.8,1
2024-10-07,Local Bakery A,Éclair,41000.0,0,0.153,3,3.9,1
2024-10-07,Local Bakery A,Croissant,24000.0,0,0.206,13,4.4,1
2024-10-07,Local Bakery A,Red Velvet Cake,184000.0,0,0.147,16,3.9,0
2024-10-07,Supermarket Chain,Tiramisu,128000.0,0,0.191,10,4.7,1
2024-10-07,Supermarket Chain,Cheesecake,110000.0,0,0.223,20,4.5,0
2024-10-07,Supermarket Chain,Macaron,22000.0,0,0.066,1,4.5,1
2024-10-07,Supermarket Chain,Éclair,31000.0,0,0.237,15,3.7,1
2024-10-07,Supermarket Chain,Croissant,19000.0,0,0.207,2,4.0,1
2024-10-07,Supermarket Chain,Red Velvet Cake,145000.0,0,0.197,19,3.5,0
2024-10-08,Paris Baguette,Tiramisu,229000.0,0,0.106,14,4.4,1
2024-10-08,Paris Baguette,Cheesecake,197000.0,0,0.194,18,3.6,1
2024-10-08,Paris Baguette,Macaron,40000.0,0,0.197,18,4.6,1
2024-10-08,Paris Baguette,Éclair,59000.0,0,0.16,1,4.0,1
2024-10-08,Paris Baguette,Croissant,34000.0,0,0.213,4,4.5,1
2024-10-08,Paris Baguette,Red Velvet Cake,240000.0,0,0.053,24,4.6,1
2024-10-08,Tous Les Jours,Tiramisu,215000.0,0,0.147,5,4.4,1
2024-10-08,Tous Les Jours,Cheesecake,180000.0,0,0.209,19,3.8,0
2024-10-08,Tous Les Jours,Macaron,38000.0,0,0.185,13,3.6,1
2024-10-08,Tous Les Jours,Éclair,59000.0,0,0.055,6,4.6,0
2024-10-08,Tous Les Jours,Croissant,34000.0,0,0.072,6,4.8,1
2024-10-08,Tous Les Jours,Red Velvet Cake,257000.0,0,0.179,13,3.6,1
2024-10-08,ABC Bakery,Tiramisu,182000.0,0,0.175,7,4.2,1
2024-10-08,ABC Bakery,Cheesecake,149000.0,0,0.112,4,4.1,0
2024-10-08,ABC Bakery,Macaron,28000.0,1,0.241,18,4.5,1
2024-10-08,ABC Bakery,Éclair,47000.0,0,0.101,2,4.2,0
2024-10-08,ABC Bakery,Croissant,26000.0,0,0.211,19,4.7,1
2024-10-08,ABC Bakery,Red Velvet Cake,200000.0,0,0.194,14,3.8,1
2024-10-08,Givral,Tiramisu,166000.0,0,0.081,9,4.3,1
2024-10-08,Givral,Cheesecake,149000.0,0,0.065,23,4.5,1
2024-10-08,Givral,Macaron,30000.0,0,0.231,13,3.7,0
2024-10-08,Givral,Éclair,42000.0,0,0.15,11,3.7,0
2024-10-08,Givral,Croissant,27000.0,0,0.061,23,4.8,1
2024-10-08,Givral,Red Velvet Cake,196000.0,0,0.061,16,3.5,1
2024-10-08,Local Bakery A,Tiramisu,164000.0,0,0.103,6,3.5,0
2024-10-08,Local Bakery A,Cheesecake,137000.0,0,0.061,4,4.5,1
2024-10-08,Local Bakery A,Macaron,29000.0,0,0.071,4,4.6,1
2024-10-08,Local Bakery A,Éclair,30000.0,1,0.228,22,3.7,1
2024-10-08,Local Bakery A,Croissant,20000.0,1,0.204,1,3.7,0
2024-10-08,Local Bakery A,Red Velvet Cake,185000.0,0,0.089,22,3.6,1
2024-10-08,Supermarket Chain,Tiramisu,129000.0,0,0.236,8,4.4,1
2024-10-08,Supermarket Chain,Cheesecake,89000.0,1,0.191,4,4.1,1
2024-10-08,Supermarket Chain,Macaron,23000.0,0,0.161,20,4.6,1
2024-10-08,Supermarket Chain,Éclair,32000.0,0,0.244,5,3.6,0
2024-10-08,Supermarket Chain,Croissant,19000.0,0,0.23,6,4.4,1
2024-10-08,Supermarket Chain,Red Velvet Cake,139000.0,0,0.214,13,4.4,0
2024-10-09,Paris Baguette,Tiramisu,242000.0,0,0.117,8,3.8,1
2024-10-09,Paris Baguette,Cheesecake,194000.0,0,0.232,19,4.4,0
2024-10-09,Paris Baguette,Macaron,40000.0,0,0.246,8,4.0,1
2024-10-09,Paris Baguette,Éclair,58000.0,0,0.131,20,4.4,1
2024-10-09,Paris Baguette,Croissant,35000.0,0,0.088,22,4.6,0
2024-10-09,Paris Baguette,Red Velvet Cake,243000.0,0,0.164,17,3.5,1
2024-10-09,Tous Les Jours,Tiramisu,208000.0,0,0.056,2,3.6,1
2024-10-09,Tous Les Jours,Cheesecake,187000.0,0,0.14,20,4.0,1
2024-10-09,Tous Les Jours,Macaron,40000.0,0,0.162,2,4.6,1
2024-10-09,Tous Les Jours,Éclair,55000.0,0,0.149,3,3.6,1
2024-10-09,Tous Les Jours,Croissant,33000.0,0,0.119,14,4.5,1
2024-10-09,Tous Les Jours,Red Velvet Cake,239000.0,0,0.246,1,4.5,1
2024-10-09,ABC Bakery,Tiramisu,179000.0,0,0.229,16,4.3,1
2024-10-09,ABC Bakery,Cheesecake,160000.0,0,0.128,22,3.9,0
2024-10-09,ABC Bakery,Macaron,32000.0,0,0.172,11,4.3,0
2024-10-09,ABC Bakery,Éclair,46000.0,0,0.217,17,3.9,1
2024-10-09,ABC Bakery,Croissant,21000.0,1,0.246,3,4.0,0
2024-10-09,ABC Bakery,Red Velvet Cake,190000.0,0,0.134,12,4.4,1
2024-10-09,Givral,Tiramisu,171000.0,0,0.148,18,4.3,1
2024-10-09,Givral,Cheesecake,149000.0,0,0.061,15,4.6,1
2024-10-09,Givral,Macaron,32000.0,0,0.065,16,4.3,0
2024-10-09,Givral,Éclair,44000.0,0,0.134,15,4.1,1
2024-10-09,Givral,Croissant,26000.0,0,0.095,8,4.5,1
2024-10-09,Givral,Red Velvet Cake,194000.0,0,0.115,12,3.9,1
2024-10-09,Local Bakery A,Tiramisu,165000.0,0,0.097,4,3.7,1
2024-10-09,Local Bakery A,Cheesecake,135000.0,0,0.076,1,4.5,1
2024-10-09,Local Bakery A,Macaron,28000.0,0,0.129,4,4.4,1
2024-10-09,Local Bakery A,Éclair,42000.0,0,0.079,16,4.0,1
2024-10-09,Local Bakery A,Croissant,19000.0,1,0.182,19,4.5,1
2024-10-09,Local Bakery A,Red Velvet Cake,176000.0,0,0.105,5,4.4,1
2024-10-09,Supermarket Chain,Tiramisu,131000.0,0,0.064,2,3.7,1
2024-10-09,Supermarket Chain,Cheesecake,85000.0,1,0.153,4,4.6,0
2024-10-09,Supermarket Chain,Macaron,23000.0,0,0.142,20,4.8,0
2024-10-09,Supermarket Chain,Éclair,32000.0,0,0.247,14,4.1,1
2024-10-09,Supermarket Chain,Croissant,16000.0,1,0.144,4,3.7,1
2024-10-09,Supermarket Chain,Red Velvet Cake,146000.0,0,0.172,23,4.0,0
2024-10-10,Paris Baguette,Tiramisu,248000.0,0,0.102,1,4.2,1
2024-10-10,Paris Baguette,Cheesecake,200000.0,0,0.249,15,3.5,0
2024-10-10,Paris Baguette,Macaron,40000.0,0,0.177,21,4.3,1
2024-10-10,Paris Baguette,Éclair,57000.0,0,0.235,15,3.8,1
2024-10-10,Paris Baguette,Croissant,35000.0,0,0.172,23,4.6,1
2024-10-10,Paris Baguette,Red Velvet Cake,258000.0,0,0.063,19,3.6,0
2024-10-10,Tous Les Jours,Tiramisu,227000.0,0,0.187,16,4.5,1
2024-10-10,Tous Les Jours,Cheesecake,182000.0,0,0.145,2,4.4,0
2024-10-10,Tous Les Jours,Macaron,38000.0,0,0.132,11,4.1,0
2024-10-10,Tous Les Jours,Éclair,54000.0,0,0.188,15,4.7,1
2024-10-10,Tous Les Jours,Croissant,25000.0,1,0.223,17,4.1,1
2024-10-10,Tous Les Jours,Red Velvet Cake,231000.0,0,0.209,24,4.3,0
2024-10-10,ABC Bakery,Tiramisu,185000.0,0,0.1,24,3.5,1
2024-10-10,ABC Bakery,Cheesecake,152000.0,0,0.057,7,4.7,1
2024-10-10,ABC Bakery,Macaron,32000.0,0,0.218,3,4.0,1
2024-10-10,ABC Bakery,Éclair,45000.0,0,0.13,24,4.5,1
2024-10-10,ABC Bakery,Croissant,27000.0,0,0.142,11,4.3,0
2024-10-10,ABC Bakery,Red Velvet Cake,201000.0,0,0.239,6,4.2,0
2024-10-10,Givral,Tiramisu,184000.0,0,0.092,2,4.4,1
2024-10-10,Givral,Cheesecake,147000.0,0,0.181,7,3.8,1
2024-10-10,Givral,Macaron,26000.0,1,0.075,12,4.3,1
2024-10-10,Givral,Éclair,41000.0,0,0.129,4,4.1,1
2024-10-10,Givral,Croissant,25000.0,0,0.139,16,4.2,0
2024-10-10,Givral,Red Velvet Cake,149000.0,1,0.19,13,3.9,1
2024-10-10,Local Bakery A,Tiramisu,171000.0,0,0.105,17,4.1,0
2024-10-10,Local Bakery A,Cheesecake,138000.0,0,0.075,15,4.7,1
2024-10-10,Local Bakery A,Macaron,28000.0,0,0.072,13,4.2,1
2024-10-10,Local Bakery A,Éclair,40000.0,0,0.069,13,3.7,1
2024-10-10,Local Bakery A,Croissant,24000.0,0,0.09,15,4.6,1
2024-10-10,Local Bakery A,Red Velvet Cake,188000.0,0,0.059,22,4.7,1
2024-10-10,Supermarket Chain,Tiramisu,100000.0,1,0.21,20,4.3,1
2024-10-10,Supermarket Chain,Cheesecake,108000.0,0,0.203,21,4.5,1
2024-10-10,Supermarket Chain,Macaron,23000.0,0,0.064,10,3.6,1
2024-10-10,Supermarket Chain,Éclair,34000.0,0,0.145,17,4.4,0
2024-10-10,Supermarket Chain,Croissant,18000.0,0,0.123,22,4.0,0
2024-10-10,Supermarket Chain,Red Velvet Cake,137000.0,0,0.094,7,4.2,1
2024-10-11,Paris Baguette,Tiramisu,219000.0,0,0.227,20,4.0,1
2024-10-11,Paris Baguette,Cheesecake,200000.0,0,0.242,4,4.8,0
2024-10-11,Paris Baguette,Macaron,38000.0,0,0.071,2,4.3,1
2024-10-11,Paris Baguette,Éclair,60000.0,0,0.154,18,3.9,1
2024-10-11,Paris Baguette,Croissant,35000.0,0,0.183,18,4.7,1
2024-10-11,Paris Baguette,Red Velvet Cake,245000.0,0,0.203,3,4.6,0
2024-10-11,Tous Les Jours,Tiramisu,222000.0,0,0.154,15,4.7,0
2024-10-11,Tous Les Jours,Cheesecake,189000.0,0,0.203,21,4.1,1
2024-10-11,Tous Les Jours,Macaron,40000.0,0,0.152,23,4.6,1
2024-10-11,Tous Les Jours,Éclair,53000.0,0,0.247,18,4.3,1
2024-10-11,Tous Les Jours,Croissant,32000.0,0,0.227,12,4.3,1
2024-10-11,Tous Les Jours,Red Velvet Cake,246000.0,0,0.201,13,3.5,0
2024-10-11,ABC Bakery,Tiramisu,178000.0,0,0.142,21,4.0,1
2024-10-11,ABC Bakery,Cheesecake,149000.0,0,0.167,8,3.6,0
2024-10-11,ABC Bakery,Macaron,32000.0,0,0.134,5,3.6,1
2024-10-11,ABC Bakery,Éclair,43000.0,0,0.153,4,4.5,1
2024-10-11,ABC Bakery,Croissant,27000.0,0,0.192,6,4.0,0
2024-10-11,ABC Bakery,Red Velvet Cake,206000.0,0,0.093,24,4.0,0
2024-10-11,Givral,Tiramisu,175000.0,0,0.2,18,4.8,1
2024-10-11,Givral,Cheesecake,151000.0,0,0.087,12,3.9,0
2024-10-11,Givral,Macaron,30000.0,0,0.125,3,4.3,1
2024-10-11,Givral,Éclair,44000.0,0,0.091,18,4.1,1
2024-10-11,Givral,Croissant,26000.0,0,0.166,7,3.9,1
2024-10-11,Givral,Red Velvet Cake,187000.0,0,0.179,18,4.8,1
2024-10-11,Local Bakery A,Tiramisu,166000.0,0,0.074,12,4.3,0
2024-10-11,Local Bakery A,Cheesecake,142000.0,0,0.129,12,3.8,1
2024-10-11,Local Bakery A,Macaron,28000.0,0,0.235,21,4.1,1
2024-10-11,Local Bakery A,Éclair,40000.0,0,0.16,6,4.6,1
2024-10-11,Local Bakery A,Croissant,22000.0,1,0.171,4,4.8,0
2024-10-11,Local Bakery A,Red Velvet Cake,179000.0,0,0.139,1,4.5,0
2024-10-11,Supermarket Chain,Tiramisu,128000.0,0,0.193,21,4.0,1
2024-10-11,Supermarket Chain,Cheesecake,106000.0,0,0.152,1,3.6,1
2024-10-11,Supermarket Chain,Macaron,22000.0,0,0.104,4,3.9,1
2024-10-11,Supermarket Chain,Éclair,31000.0,0,0.234,18,3.5,1
2024-10-11,Supermarket Chain,Croissant,19000.0,0,0.127,18,4.6,1
2024-10-11,Supermarket Chain,Red Velvet Cake,136000.0,0,0.232,19,4.5,0
2024-10-12,Paris Baguette,Tiramisu,250000.0,0,0.14,14,4.1,1
2024-10-12,Paris Baguette,Cheesecake,196000.0,0,0.234,21,4.8,1
2024-10-12,Paris Baguette,Macaron,43000.0,0,0.21,16,3.6,1
2024-10-12,Paris Baguette,Éclair,65000.0,0,0.177,9,4.6,1
2024-10-12,Paris Baguette,Croissant,35000.0,0,0.183,16,4.5,1
2024-10-12,Paris Baguette,Red Velvet Cake,267000.0,0,0.214,16,3.6,1
2024-10-12,Tous Les Jours,Tiramisu,189000.0,1,0.163,15,4.5,1
2024-10-12,Tous Les Jours,Cheesecake,200000.0,0,0.095,8,3.8,1
2024-10-12,Tous Les Jours,Macaron,40000.0,0,0.126,6,4.4,1
2024-10-12,Tous Les Jours,Éclair,54000.0,0,0.223,12,4.5,0
2024-10-12,Tous Les Jours,Croissant,36000.0,0,0.126,12,3.8,1
2024-10-12,Tous Les Jours,Red Velvet Cake,249000.0,0,0.187,8,4.5,1
2024-10-12,ABC Bakery,Tiramisu,192000.0,0,0.158,21,4.0,0
2024-10-12,ABC Bakery,Cheesecake,161000.0,0,0.137,20,4.0,0
2024-10-12,ABC Bakery,Macaron,34000.0,0,0.224,2,4.6,1
2024-10-12,ABC Bakery,Éclair,45000.0,1,0.2,12,3.8,1
2024-10-12,ABC Bakery,Croissant,29000.0,0,0.231,23,3.9,0
2024-10-12,ABC Bakery,Red Velvet Cake,222000.0,0,0.201,9,4.6,1
2024-10-12,Givral,Tiramisu,182000.0,0,0.218,15,4.1,1
2024-10-12,Givral,Cheesecake,155000.0,0,0.152,2,4.5,1
2024-10-12,Givral,Macaron,32000.0,0,0.205,14,4.3,1
2024-10-12,Givral,Éclair,46000.0,0,0.168,12,4.0,0
2024-10-12,Givral,Croissant,21000.0,1,0.191,21,4.2,0
2024-10-12,Givral,Red Velvet Cake,205000.0,0,0.072,11,3.9,1
2024-10-12,Local Bakery A,Tiramisu,171000.0,0,0.081,4,3.9,1
2024-10-12,Local Bakery A,Cheesecake,143000.0,0,0.06,21,4.5,1
2024-10-12,Local Bakery A,Macaron,30000.0,0,0.186,7,4.3,0
2024-10-12,Local Bakery A,Éclair,42000.0,0,0.173,10,4.5,1
2024-10-12,Local Bakery A,Croissant,25000.0,0,0.199,16,4.5,1
2024-10-12,Local Bakery A,Red Velvet Cake,192000.0,0,0.242,2,3.6,1
2024-10-12,Supermarket Chain,Tiramisu,138000.0,0,0.061,2,4.5,0
2024-10-12,Supermarket Chain,Cheesecake,116000.0,0,0.067,19,3.8,0
2024-10-12,Supermarket Chain,Macaron,18000.0,1,0.23,9,3.5,1
2024-10-12,Supermarket Chain,Éclair,34000.0,0,0.167,22,3.9,1
2024-10-12,Supermarket Chain,Croissant,17000.0,1,0.079,1,4.2,0
2024-10-12,Supermarket Chain,Red Velvet Cake,147000.0,0,0.081,8,4.3,1
2024-10-13,Paris Baguette,Tiramisu,242000.0,0,0.245,14,3.8,1
2024-10-13,Paris Baguette,Cheesecake,142000.0,1,0.247,22,4.4,1
2024-10-13,Paris Baguette,Macaron,41000.0,0,0.1,2,3.9,0
2024-10-13,Paris Baguette,Éclair,61000.0,0,0.115,8,3.7,0
2024-10-13,Paris Baguette,Croissant,27000.0,1,0.249,6,4.0,1
2024-10-13,Paris Baguette,Red Velvet Cake,263000.0,0,0.156,14,3.6,1
2024-10-13,Tous Les Jours,Tiramisu,233000.0,0,0.128,14,3.8,1
2024-10-13,Tous Les Jours,Cheesecake,193000.0,0,0.158,12,4.4,1
2024-10-13,Tous Les Jours,Macaron,41000.0,0,0.211,2,4.7,1
2024-10-13,Tous Les Jours,Éclair,59000.0,0,0.228,10,4.3,1
2024-10-13,Tous Les Jours,Croissant,34000.0,0,0.19,1,4.5,1
2024-10-13,Tous Les Jours,Red Velvet Cake,269000.0,0,0.132,11,4.6,0
2024-10-13,ABC Bakery,Tiramisu,157000.0,1,0.193,20,3.6,1
2024-10-13,ABC Bakery,Cheesecake,155000.0,0,0.217,10,4.7,1
2024-10-13,ABC Bakery,Macaron,34000.0,0,0.203,12,3.5,1
2024-10-13,ABC Bakery,Éclair,49000.0,0,0.242,13,4.0,1
2024-10-13,ABC Bakery,Croissant,30000.0,0,0.057,12,4.7,1
2024-10-13,ABC Bakery,Red Velvet Cake,211000.0,0,0.068,22,3.9,1
2024-10-13,Givral,Tiramisu,180000.0,0,0.14,16,3.7,1
2024-10-13,Givral,Cheesecake,155000.0,0,0.233,2,3.8,1
2024-10-13,Givral,Macaron,32000.0,0,0.198,14,4.4,1
2024-10-13,Givral,Éclair,47000.0,0,0.165,16,3.7,0
2024-10-13,Givral,Croissant,29000.0,0,0.055,17,4.2,1
2024-10-13,Givral,Red Velvet Cake,208000.0,0,0.085,23,4.1,0
2024-10-13,Local Bakery A,Tiramisu,179000.0,0,0.198,1,3.9,1
2024-10-13,Local Bakery A,Cheesecake,148000.0,0,0.109,3,4.8,1
2024-10-13,Local Bakery A,Macaron,31000.0,0,0.13,2,4.7,1
2024-10-13,Local Bakery A,Éclair,44000.0,0,0.126,16,4.3,1
2024-10-13,Local Bakery A,Croissant,19000.0,1,0.147,12,4.8,0
2024-10-13,Local Bakery A,Red Velvet Cake,196000.0,0,0.116,3,4.8,1
2024-10-13,Supermarket Chain,Tiramisu,136000.0,0,0.129,15,4.3,1
2024-10-13,Supermarket Chain,Cheesecake,108000.0,0,0.109,12,4.7,1
2024-10-13,Supermarket Chain,Macaron,25000.0,0,0.072,8,4.6,1
2024-10-13,Supermarket Chain,Éclair,33000.0,0,0.186,10,4.8,0
2024-10-13,Supermarket Chain,Croissant,21000.0,0,0.136,19,3.9,1
2024-10-13,Supermarket Chain,Red Velvet Cake,150000.0,0,0.241,11,3.8,1
2024-10-14,Paris Baguette,Tiramisu,241000.0,0,0.144,23,4.0,0
2024-10-14,Paris Baguette,Cheesecake,193000.0,0,0.152,22,4.7,0
2024-10-14,Paris Baguette,Macaron,41000.0,0,0.248,16,3.7,1
2024-10-14,Paris Baguette,Éclair,57000.0,0,0.091,19,3.7,0
2024-10-14,Paris Baguette,Croissant,34000.0,0,0.201,11,4.5,0
2024-10-14,Paris Baguette,Red Velvet Cake,263000.0,0,0.17,14,4.6,0
2024-10-14,Tous Les Jours,Tiramisu,226000.0,0,0.178,7,3.9,0
2024-10-14,Tous Les Jours,Cheesecake,193000.0,0,0.241,1,4.6,1
2024-10-14,Tous Les Jours,Macaron,41000.0,0,0.194,11,4.7,1
2024-10-14,Tous Les Jours,Éclair,57000.0,0,0.133,5,3.6,1
2024-10-14,Tous Les Jours,Croissant,32000.0,0,0.205,15,3.8,0
2024-10-14,Tous Les Jours,Red Velvet Cake,242000.0,0,0.212,10,4.7,1
2024-10-14,ABC Bakery,Tiramisu,173000.0,0,0.062,3,4.0,0
2024-10-14,ABC Bakery,Cheesecake,150000.0,0,0.1,7,3.7,1
2024-10-14,ABC Bakery,Macaron,35000.0,0,0.115,12,3.8,1
2024-10-14,ABC Bakery,Éclair,46000.0,0,0.185,21,3.8,1
2024-10-14,ABC Bakery,Croissant,28000.0,0,0.093,20,4.7,1
2024-10-14,ABC Bakery,Red Velvet Cake,203000.0,0,0.127,21,4.7,1
2024-10-14,Givral,Tiramisu,165000.0,0,0.159,9,3.8,0
2024-10-14,Givral,Cheesecake,121000.0,1,0.195,22,3.8,1
2024-10-14,Givral,Macaron,24000.0,1,0.15,14,4.5,1
2024-10-14,Givral,Éclair,43000.0,0,0.162,1,4.2,0
2024-10-14,Givral,Croissant,28000.0,0,0.216,11,3.7,1
2024-10-14,Givral,Red Velvet Cake,193000.0,0,0.138,23,4.2,0
2024-10-14,Local Bakery A,Tiramisu,163000.0,0,0.125,15,4.5,0
2024-10-14,Local Bakery A,Cheesecake,142000.0,0,0.122,20,3.5,1
2024-10-14,Local Bakery A,Macaron,31000.0,0,0.101,22,4.2,0
2024-10-14,Local Bakery A,Éclair,42000.0,0,0.057,6,3.9,1
2024-10-14,Local Bakery A,Croissant,26000.0,0,0.165,8,4.6,0
2024-10-14,Local Bakery A,Red Velvet Cake,170000.0,0,0.172,5,4.1,1
2024-10-14,Supermarket Chain,Tiramisu,97000.0,1,0.189,17,4.8,1
2024-10-14,Supermarket Chain,Cheesecake,96000.0,1,0.094,9,4.4,0
2024-10-14,Supermarket Chain,Macaron,22000.0,0,0.14,18,4.4,1
2024-10-14,Supermarket Chain,Éclair,33000.0,0,0.221,23,3.7,1
2024-10-14,Supermarket Chain,Croissant,19000.0,0,0.213,2,4.1,1
2024-10-14,Supermarket Chain,Red Velvet Cake,143000.0,0,0.184,6,4.2,0
2024-10-15,Paris Baguette,Tiramisu,221000.0,0,0.06,12,4.1,1
2024-10-15,Paris Baguette,Cheesecake,189000.0,0,0.077,20,3.6,0
2024-10-15,Paris Baguette,Macaron,40000.0,0,0.118,9,4.0,1
2024-10-15,Paris Baguette,Éclair,63000.0,0,0.078,14,4.8,1
2024-10-15,Paris Baguette,Croissant,35000.0,0,0.112,12,3.8,0
2024-10-15,Paris Baguette,Red Velvet Cake,262000.0,0,0.242,24,4.1,1
2024-10-15,Tous Les Jours,Tiramisu,225000.0,0,0.06,23,4.6,1
2024-10-15,Tous Les Jours,Cheesecake,184000.0,0,0.193,14,4.1,1
2024-10-15,Tous Les Jours,Macaron,38000.0,0,0.053,1,3.9,1
2024-10-15,Tous Les Jours,Éclair,54000.0,0,0.078,9,4.5,1
2024-10-15,Tous Les Jours,Croissant,35000.0,0,0.235,11,3.8,0
2024-10-15,Tous Les Jours,Red Velvet Cake,256000.0,0,0.161,4,3.6,1
