date,competitor,product_type,price,seasonal_factor
2024-06-13,ABC Bakery,bánh mì sandwich,35000.0,1.0
2024-06-13,ABC Bakery,bánh croissant,28000.0,1.0
2024-06-13,ABC Bakery,bánh donut,20000.0,1.0
2024-06-13,Paris Baguette,bánh sinh nhật,428000.0,1.0
2024-06-13,Paris Baguette,bánh cupcake,28000.0,1.0
2024-06-13,Paris Baguette,bánh mì sandwich,47000.0,1.0
2024-06-13,Paris Baguette,bánh croissant,26000.0,1.0
2024-06-13,Paris Baguette,bánh donut,23000.0,1.0
2024-06-13,Local Bakery,bánh sinh nhật,296000.0,1.0
2024-06-13,Local Bakery,bánh cupcake,40000.0,1.0
2024-06-13,Local Bakery,bánh mì sandwich,47000.0,1.0
2024-06-13,Local Bakery,bánh croissant,23000.0,1.0
2024-06-13,Local Bakery,bánh donut,21000.0,1.0
2024-06-14,ABC Bakery,bánh sinh nhật,409000.0,1.0
2024-06-14,ABC Bakery,bánh cupcake,29000.0,1.0
2024-06-14,ABC Bakery,bánh mì sandwich,40000.0,1.0
2024-06-14,ABC Bakery,bánh croissant,25000.0,1.0
2024-06-14,ABC Bakery,bánh donut,19000.0,1.0
2024-06-14,Paris Baguette,bánh sinh nhật,334000.0,1.0
2024-06-14,Paris Baguette,bánh cupcake,39000.0,1.0
2024-06-14,Paris Baguette,bánh mì sandwich,48000.0,1.0
2024-06-14,Paris Baguette,bánh croissant,28000.0,1.0
2024-06-14,Paris Baguette,bánh donut,20000.0,1.0
2024-06-14,Local Bakery,bánh sinh nhật,433000.0,1.0
2024-06-14,Local Bakery,bánh cupcake,41000.0,1.0
2024-06-14,Local Bakery,bánh mì sandwich,48000.0,1.0
2024-06-14,Local Bakery,bánh croissant,24000.0,1.0
2024-06-14,Local Bakery,bánh donut,22000.0,1.0
2024-06-15,ABC Bakery,bánh sinh nhật,329000.0,1.0
2024-06-15,ABC Bakery,bánh cupcake,38000.0,1.0
2024-06-15,ABC Bakery,bánh mì sandwich,49000.0,1.0
2024-06-15,ABC Bakery,bánh croissant,26000.0,1.0
2024-06-15,ABC Bakery,bánh donut,21000.0,1.0
2024-06-15,Paris Baguette,bánh sinh nhật,432000.0,1.0
2024-06-15,Paris Baguette,bánh cupcake,41000.0,1.0
2024-06-15,Paris Baguette,bánh mì sandwich,46000.0,1.0
2024-06-15,Paris Baguette,bánh croissant,22000.0,1.0
2024-06-15,Paris Baguette,bánh donut,21000.0,1.0
2024-06-15,Local Bakery,bánh sinh nhật,388000.0,1.0
2024-06-15,Local Bakery,bánh cupcake,34000.0,1.0
2024-06-15,Local Bakery,bánh mì sandwich,47000.0,1.0
2024-06-15,Local Bakery,bánh croissant,26000.0,1.0
2024-06-15,Local Bakery,bánh donut,22000.0,1.0
2024-06-16,ABC Bakery,bánh sinh nhật,276000.0,1.0
2024-06-16,ABC Bakery,bánh cupcake,30000.0,1.0
2024-06-16,ABC Bakery,bánh mì sandwich,43000.0,1.0
2024-06-16,ABC Bakery,bánh croissant,27000.0,1.0
2024-06-16,ABC Bakery,bánh donut,18000.0,1.0
2024-06-16,Paris Baguette,bánh sinh nhật,338000.0,1.0
2024-06-16,Paris Baguette,bánh cupcake,28000.0,1.0
2024-06-16,Paris Baguette,bánh mì sandwich,49000.0,1.0
2024-06-16,Paris Baguette,bánh croissant,32000.0,1.0
2024-06-16,Paris Baguette,bánh donut,17000.0,1.0
2024-06-16,Local Bakery,bánh sinh nhật,348000.0,1.0
2024-06-16,Local Bakery,bánh cupcake,37000.0,1.0
2024-06-16,Local Bakery,bánh mì sandwich,47000.0,1.0
2024-06-16,Local Bakery,bánh croissant,25000.0,1.0
2024-06-16,Local Bakery,bánh donut,18000.0,1.0
2024-06-17,ABC Bakery,bánh sinh nhật,344000.0,1.0
2024-06-17,ABC Bakery,bánh cupcake,31000.0,1.0
2024-06-17,ABC Bakery,bánh mì sandwich,43000.0,1.0
2024-06-17,ABC Bakery,bánh croissant,22000.0,1.0
2024-06-17,ABC Bakery,bánh donut,19000.0,1.0
2024-06-17,Paris Baguette,bánh sinh nhật,372000.0,1.0
2024-06-17,Paris Baguette,bánh cupcake,41000.0,1.0
2024-06-17,Paris Baguette,bánh mì sandwich,45000.0,1.0
2024-06-17,Paris Baguette,bánh croissant,25000.0,1.0
2024-06-17,Paris Baguette,bánh donut,21000.0,1.0
2024-06-17,Local Bakery,bánh sinh nhật,352000.0,1.0
2024-06-17,Local Bakery,bánh cupcake,29000.0,1.0
2024-06-17,Local Bakery,bánh mì sandwich,38000.0,1.0
2024-06-17,Local Bakery,bánh croissant,26000.0,1.0
2024-06-17,Local Bakery,bánh donut,20000.0,1.0
2024-06-18,ABC Bakery,bánh sinh nhật,261000.0,1.0
2024-06-18,ABC Bakery,bánh cupcake,30000.0,1.0
2024-06-18,ABC Bakery,bánh mì sandwich,40000.0,1.0
2024-06-18,ABC Bakery,bánh croissant,23000.0,1.0
2024-06-18,ABC Bakery,bánh donut,17000.0,1.0
2024-06-18,Paris Baguette,bánh sinh nhật,377000.0,1.0
2024-06-18,Paris Baguette,bánh cupcake,33000.0,1.0
2024-06-18,Paris Baguette,bánh mì sandwich,51000.0,1.0
2024-06-18,Paris Baguette,bánh croissant,24000.0,1.0
2024-06-18,Paris Baguette,bánh donut,22000.0,1.0
2024-06-18,Local Bakery,bánh sinh nhật,257000.0,1.0
2024-06-18,Local Bakery,bánh cupcake,31000.0,1.0
2024-06-18,Local Bakery,bánh mì sandwich,44000.0,1.0
2024-06-18,Local Bakery,bánh croissant,20000.0,1.0
2024-06-18,Local Bakery,bánh donut,18000.0,1.0
2024-06-19,ABC Bakery,bánh sinh nhật,299000.0,1.0
2024-06-19,ABC Bakery,bánh cupcake,35000.0,1.0
2024-06-19,ABC Bakery,bánh mì sandwich,52000.0,1.0
2024-06-19,ABC Bakery,bánh croissant,23000.0,1.0
2024-06-19,ABC Bakery,bánh donut,19000.0,1.0
2024-06-19,Paris Baguette,bánh sinh nhật,346000.0,1.0
2024-06-19,Paris Baguette,bánh cupcake,36000.0,1.0
2024-06-19,Paris Baguette,bánh mì sandwich,47000.0,1.0
2024-06-19,Paris Baguette,bánh croissant,26000.0,1.0
2024-06-19,Paris Baguette,bánh donut,22000.0,1.0
2024-06-19,Local Bakery,bánh sinh nhật,427000.0,1.0
2024-06-19,Local Bakery,bánh cupcake,38000.0,1.0
2024-06-19,Local Bakery,bánh mì sandwich,50000.0,1.0
2024-06-19,Local Bakery,bánh croissant,24000.0,1.0
2024-06-19,Local Bakery,bánh donut,21000.0,1.0
2024-06-20,ABC Bakery,bánh sinh nhật,326000.0,1.0
2024-06-20,ABC Bakery,bánh cupcake,43000.0,1.0
2024-06-20,ABC Bakery,bánh mì sandwich,45000.0,1.0
2024-06-20,ABC Bakery,bánh croissant,25000.0,1.0
2024-06-20,ABC Bakery,bánh donut,23000.0,1.0
2024-06-20,Paris Baguette,bánh sinh nhật,454000.0,1.0
2024-06-20,Paris Baguette,bánh cupcake,35000.0,1.0
2024-06-20,Paris Baguette,bánh mì sandwich,45000.0,1.0
2024-06-20,Paris Baguette,bánh croissant,26000.0,1.0
2024-06-20,Paris Baguette,bánh donut,19000.0,1.0
2024-06-20,Local Bakery,bánh sinh nhật,349000.0,1.0
2024-06-20,Local Bakery,bánh cupcake,33000.0,1.0
2024-06-20,Local Bakery,bánh mì sandwich,47000.0,1.0
2024-06-20,Local Bakery,bánh croissant,25000.0,1.0
2024-06-20,Local Bakery,bánh donut,18000.0,1.0
2024-06-21,ABC Bakery,bánh sinh nhật,307000.0,1.0
2024-06-21,ABC Bakery,bánh cupcake,27000.0,1.0
2024-06-21,ABC Bakery,bánh mì sandwich,46000.0,1.0
2024-06-21,ABC Bakery,bánh croissant,27000.0,1.0
2024-06-21,ABC Bakery,bánh donut,21000.0,1.0
2024-06-21,Paris Baguette,bánh sinh nhật,271000.0,1.0
2024-06-21,Paris Baguette,bánh cupcake,30000.0,1.0
2024-06-21,Paris Baguette,bánh mì sandwich,52000.0,1.0
2024-06-21,Paris Baguette,bánh croissant,28000.0,1.0
2024-06-21,Paris Baguette,bánh donut,18000.0,1.0
2024-06-21,Local Bakery,bánh sinh nhật,395000.0,1.0
2024-06-21,Local Bakery,bánh cupcake,31000.0,1.0
2024-06-21,Local Bakery,bánh mì sandwich,42000.0,1.0
2024-06-21,Local Bakery,bánh croissant,22000.0,1.0
2024-06-21,Local Bakery,bánh donut,20000.0,1.0
2024-06-22,ABC Bakery,bánh sinh nhật,471000.0,1.0
2024-06-22,ABC Bakery,bánh cupcake,34000.0,1.0
2024-06-22,ABC Bakery,bánh mì sandwich,46000.0,1.0
2024-06-22,ABC Bakery,bánh croissant,22000.0,1.0
2024-06-22,ABC Bakery,bánh donut,18000.0,1.0
2024-06-22,Paris Baguette,bánh sinh nhật,359000.0,1.0
2024-06-22,Paris Baguette,bánh cupcake,36000.0,1.0
2024-06-22,Paris Baguette,bánh mì sandwich,45000.0,1.0
2024-06-22,Paris Baguette,bánh croissant,27000.0,1.0
2024-06-22,Paris Baguette,bánh donut,19000.0,1.0
2024-06-22,Local Bakery,bánh sinh nhật,318000.0,1.0
2024-06-22,Local Bakery,bánh cupcake,35000.0,1.0
2024-06-22,Local Bakery,bánh mì sandwich,50000.0,1.0
2024-06-22,Local Bakery,bánh croissant,25000.0,1.0
2024-06-22,Local Bakery,bánh donut,15000.0,1.0
2024-06-23,ABC Bakery,bánh sinh nhật,197000.0,1.0
2024-06-23,ABC Bakery,bánh cupcake,36000.0,1.0
2024-06-23,ABC Bakery,bánh mì sandwich,43000.0,1.0
2024-06-23,ABC Bakery,bánh croissant,26000.0,1.0
2024-06-23,ABC Bakery,bánh donut,18000.0,1.0
2024-06-23,Paris Baguette,bánh sinh nhật,273000.0,1.0
2024-06-23,Paris Baguette,bánh cupcake,28000.0,1.0
2024-06-23,Paris Baguette,bánh mì sandwich,44000.0,1.0
2024-06-23,Paris Baguette,bánh croissant,21000.0,1.0
2024-06-23,Paris Baguette,bánh donut,19000.0,1.0
2024-06-23,Local Bakery,bánh sinh nhật,298000.0,1.0
2024-06-23,Local Bakery,bánh cupcake,31000.0,1.0
2024-06-23,Local Bakery,bánh mì sandwich,40000.0,1.0
2024-06-23,Local Bakery,bánh croissant,19000.0,1.0
2024-06-23,Local Bakery,bánh donut,20000.0,1.0
2024-06-24,ABC Bakery,bánh sinh nhật,435000.0,1.0
2024-06-24,ABC Bakery,bánh cupcake,37000.0,1.0
2024-06-24,ABC Bakery,bánh mì sandwich,49000.0,1.0
2024-06-24,ABC Bakery,bánh croissant,25000.0,1.0
2024-06-24,ABC Bakery,bánh donut,21000.0,1.0
2024-06-24,Paris Baguette,bánh sinh nhật,425000.0,1.0
2024-06-24,Paris Baguette,bánh cupcake,29000.0,1.0
2024-06-24,Paris Baguette,bánh mì sandwich,46000.0,1.0
2024-06-24,Paris Baguette,bánh croissant,23000.0,1.0
2024-06-24,Paris Baguette,bánh donut,21000.0,1.0
2024-06-24,Local Bakery,bánh sinh nhật,433000.0,1.0
2024-06-24,Local Bakery,bánh cupcake,36000.0,1.0
2024-06-24,Local Bakery,bánh mì sandwich,41000.0,1.0
2024-06-24,Local Bakery,bánh croissant,25000.0,1.0
2024-06-24,Local Bakery,bánh donut,20000.0,1.0
2024-06-25,ABC Bakery,bánh sinh nhật,450000.0,1.0
2024-06-25,ABC Bakery,bánh cupcake,32000.0,1.0
2024-06-25,ABC Bakery,bánh mì sandwich,46000.0,1.0
2024-06-25,ABC Bakery,bánh croissant,25000.0,1.0
2024-06-25,ABC Bakery,bánh donut,21000.0,1.0
2024-06-25,Paris Baguette,bánh sinh nhật,338000.0,1.0
2024-06-25,Paris Baguette,bánh cupcake,37000.0,1.0
2024-06-25,Paris Baguette,bánh mì sandwich,46000.0,1.0
2024-06-25,Paris Baguette,bánh croissant,25000.0,1.0
2024-06-25,Paris Baguette,bánh donut,23000.0,1.0
2024-06-25,Local Bakery,bánh sinh nhật,312000.0,1.0
2024-06-25,Local Bakery,bánh cupcake,36000.0,1.0
2024-06-25,Local Bakery,bánh mì sandwich,40000.0,1.0
2024-06-25,Local Bakery,bánh croissant,22000.0,1.0
2024-06-25,Local Bakery,bánh donut,20000.0,1.0
2024-06-26,ABC Bakery,bánh sinh nhật,334000.0,1.0
2024-06-26,ABC Bakery,bánh cupcake,30000.0,1.0
2024-06-26,ABC Bakery,bánh mì sandwich,45000.0,1.0
2024-06-26,ABC Bakery,bánh croissant,26000.0,1.0
2024-06-26,ABC Bakery,bánh donut,18000.0,1.0
2024-06-26,Paris Baguette,bánh sinh nhật,243000.0,1.0
2024-06-26,Paris Baguette,bánh cupcake,31000.0,1.0
2024-06-26,Paris Baguette,bánh mì sandwich,49000.0,1.0
2024-06-26,Paris Baguette,bánh croissant,26000.0,1.0
2024-06-26,Paris Baguette,bánh donut,19000.0,1.0
2024-06-26,Local Bakery,bánh sinh nhật,392000.0,1.0
2024-06-26,Local Bakery,bánh cupcake,32000.0,1.0
2024-06-26,Local Bakery,bánh mì sandwich,46000.0,1.0
2024-06-26,Local Bakery,bánh croissant,23000.0,1.0
2024-06-26,Local Bakery,bánh donut,19000.0,1.0
2024-06-27,ABC Bakery,bánh sinh nhật,425000.0,1.0
2024-06-27,ABC Bakery,bánh cupcake,35000.0,1.0
2024-06-27,ABC Bakery,bánh mì sandwich,46000.0,1.0
2024-06-27,ABC Bakery,bánh croissant,29000.0,1.0
2024-06-27,ABC Bakery,bánh donut,19000.0,1.0
2024-06-27,Paris Baguette,bánh sinh nhật,279000.0,1.0
2024-06-27,Paris Baguette,bánh cupcake,34000.0,1.0
2024-06-27,Paris Baguette,bánh mì sandwich,47000.0,1.0
2024-06-27,Paris Baguette,bánh croissant,25000.0,1.0
2024-06-27,Paris Baguette,bánh donut,23000.0,1.0
2024-06-27,Local Bakery,bánh sinh nhật,366000.0,1.0
2024-06-27,Local Bakery,bánh cupcake,34000.0,1.0
2024-06-27,Local Bakery,bánh mì sandwich,48000.0,1.0
2024-06-27,Local Bakery,bánh croissant,25000.0,1.0
2024-06-27,Local Bakery,bánh donut,19000.0,1.0
2024-06-28,ABC Bakery,bánh sinh nhật,353000.0,1.0
2024-06-28,ABC Bakery,bánh cupcake,44000.0,1.0
2024-06-28,ABC Bakery,bánh mì sandwich,46000.0,1.0
2024-06-28,ABC Bakery,bánh croissant,22000.0,1.0
2024-06-28,ABC Bakery,bánh donut,20000.0,1.0
2024-06-28,Paris Baguette,bánh sinh nhật,459000.0,1.0
2024-06-28,Paris Baguette,bánh cupcake,35000.0,1.0
2024-06-28,Paris Baguette,bánh mì sandwich,44000.0,1.0
2024-06-28,Paris Baguette,bánh croissant,24000.0,1.0
2024-06-28,Paris Baguette,bánh donut,17000.0,1.0
2024-06-28,Local Bakery,bánh sinh nhật,336000.0,1.0
2024-06-28,Local Bakery,bánh cupcake,28000.0,1.0
2024-06-28,Local Bakery,bánh mì sandwich,47000.0,1.0
2024-06-28,Local Bakery,bánh croissant,25000.0,1.0
2024-06-28,Local Bakery,bánh donut,18000.0,1.0
2024-06-29,ABC Bakery,bánh sinh nhật,357000.0,1.0
2024-06-29,ABC Bakery,bánh cupcake,36000.0,1.0
2024-06-29,ABC Bakery,bánh mì sandwich,46000.0,1.0
2024-06-29,ABC Bakery,bánh croissant,25000.0,1.0
2024-06-29,ABC Bakery,bánh donut,20000.0,1.0
2024-06-29,Paris Baguette,bánh sinh nhật,352000.0,1.0
2024-06-29,Paris Baguette,bánh cupcake,37000.0,1.0
2024-06-29,Paris Baguette,bánh mì sandwich,43000.0,1.0
2024-06-29,Paris Baguette,bánh croissant,30000.0,1.0
2024-06-29,Paris Baguette,bánh donut,18000.0,1.0
2024-06-29,Local Bakery,bánh sinh nhật,419000.0,1.0
2024-06-29,Local Bakery,bánh cupcake,30000.0,1.0
2024-06-29,Local Bakery,bánh mì sandwich,44000.0,1.0
2024-06-29,Local Bakery,bánh croissant,27000.0,1.0
2024-06-29,Local Bakery,bánh donut,19000.0,1.0
2024-06-30,ABC Bakery,bánh sinh nhật,307000.0,1.0
2024-06-30,ABC Bakery,bánh cupcake,37000.0,1.0
2024-06-30,ABC Bakery,bánh mì sandwich,43000.0,1.0
2024-06-30,ABC Bakery,bánh croissant,24000.0,1.0
2024-06-30,ABC Bakery,bánh donut,18000.0,1.0
2024-06-30,Paris Baguette,bánh sinh nhật,194000.0,1.0
2024-06-30,Paris Baguette,bánh cupcake,29000.0,1.0
2024-06-30,Paris Baguette,bánh mì sandwich,46000.0,1.0
2024-06-30,Paris Baguette,bánh croissant,28000.0,1.0
2024-06-30,Paris Baguette,bánh donut,23000.0,1.0
2024-06-30,Local Bakery,bánh sinh nhật,472000.0,1.0
2024-06-30,Local Bakery,bánh cupcake,34000.0,1.0
2024-06-30,Local Bakery,bánh mì sandwich,45000.0,1.0
2024-06-30,Local Bakery,bánh croissant,22000.0,1.0
2024-06-30,Local Bakery,bánh donut,21000.0,1.0
2024-07-01,ABC Bakery,bánh sinh nhật,335000.0,1.0
2024-07-01,ABC Bakery,bánh cupcake,34000.0,1.0
2024-07-01,ABC Bakery,bánh mì sandwich,45000.0,1.0
2024-07-01,ABC Bakery,bánh croissant,25000.0,1.0
2024-07-01,ABC Bakery,bánh donut,14000.0,1.0
2024-07-01,Paris Baguette,bánh sinh nhật,367000.0,1.0
2024-07-01,Paris Baguette,bánh cupcake,32000.0,1.0
2024-07-01,Paris Baguette,bánh mì sandwich,41000.0,1.0
2024-07-01,Paris Baguette,bánh croissant,25000.0,1.0
2024-07-01,Paris Baguette,bánh donut,19000.0,1.0
2024-07-01,Local Bakery,bánh sinh nhật,413000.0,1.0
2024-07-01,Local Bakery,bánh cupcake,36000.0,1.0
2024-07-01,Local Bakery,bánh mì sandwich,53000.0,1.0
2024-07-01,Local Bakery,bánh croissant,21000.0,1.0
2024-07-01,Local Bakery,bánh donut,19000.0,1.0
2024-07-02,ABC Bakery,bánh sinh nhật,293000.0,1.0
2024-07-02,ABC Bakery,bánh cupcake,32000.0,1.0
2024-07-02,ABC Bakery,bánh mì sandwich,45000.0,1.0
2024-07-02,ABC Bakery,bánh croissant,28000.0,1.0
2024-07-02,ABC Bakery,bánh donut,18000.0,1.0
2024-07-02,Paris Baguette,bánh sinh nhật,324000.0,1.0
2024-07-02,Paris Baguette,bánh cupcake,28000.0,1.0
2024-07-02,Paris Baguette,bánh mì sandwich,42000.0,1.0
2024-07-02,Paris Baguette,bánh croissant,25000.0,1.0
2024-07-02,Paris Baguette,bánh donut,20000.0,1.0
2024-07-02,Local Bakery,bánh sinh nhật,404000.0,1.0
2024-07-02,Local Bakery,bánh cupcake,31000.0,1.0
2024-07-02,Local Bakery,bánh mì sandwich,46000.0,1.0
2024-07-02,Local Bakery,bánh croissant,28000.0,1.0
2024-07-02,Local Bakery,bánh donut,21000.0,1.0
2024-07-03,ABC Bakery,bánh sinh nhật,353000.0,1.0
2024-07-03,ABC Bakery,bánh cupcake,39000.0,1.0
2024-07-03,ABC Bakery,bánh mì sandwich,49000.0,1.0
2024-07-03,ABC Bakery,bánh croissant,26000.0,1.0
2024-07-03,ABC Bakery,bánh donut,20000.0,1.0
2024-07-03,Paris Baguette,bánh sinh nhật,282000.0,1.0
2024-07-03,Paris Baguette,bánh cupcake,37000.0,1.0
2024-07-03,Paris Baguette,bánh mì sandwich,46000.0,1.0
2024-07-03,Paris Baguette,bánh croissant,25000.0,1.0
2024-07-03,Paris Baguette,bánh donut,22000.0,1.0
2024-07-03,Local Bakery,bánh sinh nhật,399000.0,1.0
2024-07-03,Local Bakery,bánh cupcake,35000.0,1.0
2024-07-03,Local Bakery,bánh mì sandwich,47000.0,1.0
2024-07-03,Local Bakery,bánh croissant,31000.0,1.0
2024-07-03,Local Bakery,bánh donut,20000.0,1.0
2024-07-04,ABC Bakery,bánh sinh nhật,374000.0,1.0
2024-07-04,ABC Bakery,bánh cupcake,38000.0,1.0
2024-07-04,ABC Bakery,bánh mì sandwich,47000.0,1.0
2024-07-04,ABC Bakery,bánh croissant,27000.0,1.0
2024-07-04,ABC Bakery,bánh donut,22000.0,1.0
2024-07-04,Paris Baguette,bánh sinh nhật,315000.0,1.0
2024-07-04,Paris Baguette,bánh cupcake,36000.0,1.0
2024-07-04,Paris Baguette,bánh mì sandwich,44000.0,1.0
2024-07-04,Paris Baguette,bánh croissant,26000.0,1.0
2024-07-04,Paris Baguette,bánh donut,20000.0,1.0
2024-07-04,Local Bakery,bánh sinh nhật,310000.0,1.0
2024-07-04,Local Bakery,bánh cupcake,34000.0,1.0
2024-07-04,Local Bakery,bánh mì sandwich,47000.0,1.0
2024-07-04,Local Bakery,bánh croissant,24000.0,1.0
2024-07-04,Local Bakery,bánh donut,20000.0,1.0
2024-07-05,ABC Bakery,bánh sinh nhật,228000.0,1.0
2024-07-05,ABC Bakery,bánh cupcake,38000.0,1.0
2024-07-05,ABC Bakery,bánh mì sandwich,45000.0,1.0
2024-07-05,ABC Bakery,bánh croissant,27000.0,1.0
2024-07-05,ABC Bakery,bánh donut,18000.0,1.0
2024-07-05,Paris Baguette,bánh sinh nhật,379000.0,1.0
2024-07-05,Paris Baguette,bánh cupcake,39000.0,1.0
2024-07-05,Paris Baguette,bánh mì sandwich,40000.0,1.0
2024-07-05,Paris Baguette,bánh croissant,28000.0,1.0
2024-07-05,Paris Baguette,bánh donut,21000.0,1.0
2024-07-05,Local Bakery,bánh sinh nhật,330000.0,1.0
2024-07-05,Local Bakery,bánh cupcake,34000.0,1.0
2024-07-05,Local Bakery,bánh mì sandwich,45000.0,1.0
2024-07-05,Local Bakery,bánh croissant,26000.0,1.0
2024-07-05,Local Bakery,bánh donut,20000.0,1.0
2024-07-06,ABC Bakery,bánh sinh nhật,342000.0,1.0
2024-07-06,ABC Bakery,bánh cupcake,33000.0,1.0
2024-07-06,ABC Bakery,bánh mì sandwich,44000.0,1.0
2024-07-06,ABC Bakery,bánh croissant,26000.0,1.0
2024-07-06,ABC Bakery,bánh donut,20000.0,1.0
2024-07-06,Paris Baguette,bánh sinh nhật,296000.0,1.0
2024-07-06,Paris Baguette,bánh cupcake,31000.0,1.0
2024-07-06,Paris Baguette,bánh mì sandwich,48000.0,1.0
2024-07-06,Paris Baguette,bánh croissant,24000.0,1.0
2024-07-06,Paris Baguette,bánh donut,19000.0,1.0
2024-07-06,Local Bakery,bánh sinh nhật,240000.0,1.0
2024-07-06,Local Bakery,bánh cupcake,36000.0,1.0
2024-07-06,Local Bakery,bánh mì sandwich,43000.0,1.0
2024-07-06,Local Bakery,bánh croissant,25000.0,1.0
2024-07-06,Local Bakery,bánh donut,19000.0,1.0
2024-07-07,ABC Bakery,bánh sinh nhật,350000.0,1.0
2024-07-07,ABC Bakery,bánh cupcake,37000.0,1.0
2024-07-07,ABC Bakery,bánh mì sandwich,39000.0,1.0
2024-07-07,ABC Bakery,bánh croissant,20000.0,1.0
2024-07-07,ABC Bakery,bánh donut,20000.0,1.0
2024-07-07,Paris Baguette,bánh sinh nhật,273000.0,1.0
2024-07-07,Paris Baguette,bánh cupcake,31000.0,1.0
2024-07-07,Paris Baguette,bánh mì sandwich,46000.0,1.0
2024-07-07,Paris Baguette,bánh croissant,26000.0,1.0
2024-07-07,Paris Baguette,bánh donut,20000.0,1.0
2024-07-07,Local Bakery,bánh sinh nhật,354000.0,1.0
2024-07-07,Local Bakery,bánh cupcake,34000.0,1.0
2024-07-07,Local Bakery,bánh mì sandwich,47000.0,1.0
2024-07-07,Local Bakery,bánh croissant,23000.0,1.0
2024-07-07,Local Bakery,bánh donut,19000.0,1.0
2024-07-08,ABC Bakery,bánh sinh nhật,298000.0,1.0
2024-07-08,ABC Bakery,bánh cupcake,35000.0,1.0
2024-07-08,ABC Bakery,bánh mì sandwich,43000.0,1.0
2024-07-08,ABC Bakery,bánh croissant,26000.0,1.0
2024-07-08,ABC Bakery,bánh donut,23000.0,1.0
2024-07-08,Paris Baguette,bánh sinh nhật,338000.0,1.0
2024-07-08,Paris Baguette,bánh cupcake,36000.0,1.0
2024-07-08,Paris Baguette,bánh mì sandwich,40000.0,1.0
2024-07-08,Paris Baguette,bánh croissant,21000.0,1.0
2024-07-08,Paris Baguette,bánh donut,17000.0,1.0
2024-07-08,Local Bakery,bánh sinh nhật,367000.0,1.0
2024-07-08,Local Bakery,bánh cupcake,37000.0,1.0
2024-07-08,Local Bakery,bánh mì sandwich,43000.0,1.0
2024-07-08,Local Bakery,bánh croissant,26000.0,1.0
2024-07-08,Local Bakery,bánh donut,18000.0,1.0
2024-07-09,ABC Bakery,bánh sinh nhật,427000.0,1.0
2024-07-09,ABC Bakery,bánh cupcake,31000.0,1.0
2024-07-09,ABC Bakery,bánh mì sandwich,36000.0,1.0
2024-07-09,ABC Bakery,bánh croissant,26000.0,1.0
2024-07-09,ABC Bakery,bánh donut,20000.0,1.0
2024-07-09,Paris Baguette,bánh sinh nhật,348000.0,1.0
2024-07-09,Paris Baguette,bánh cupcake,40000.0,1.0
2024-07-09,Paris Baguette,bánh mì sandwich,55000.0,1.0
2024-07-09,Paris Baguette,bánh croissant,25000.0,1.0
2024-07-09,Paris Baguette,bánh donut,20000.0,1.0
2024-07-09,Local Bakery,bánh sinh nhật,364000.0,1.0
2024-07-09,Local Bakery,bánh cupcake,35000.0,1.0
2024-07-09,Local Bakery,bánh mì sandwich,43000.0,1.0
2024-07-09,Local Bakery,bánh croissant,26000.0,1.0
2024-07-09,Local Bakery,bánh donut,21000.0,1.0
2024-07-10,ABC Bakery,bánh sinh nhật,330000.0,1.0
2024-07-10,ABC Bakery,bánh cupcake,36000.0,1.0
2024-07-10,ABC Bakery,bánh mì sandwich,50000.0,1.0
2024-07-10,ABC Bakery,bánh croissant,23000.0,1.0
2024-07-10,ABC Bakery,bánh donut,18000.0,1.0
2024-07-10,Paris Baguette,bánh sinh nhật,272000.0,1.0
2024-07-10,Paris Baguette,bánh cupcake,38000.0,1.0
2024-07-10,Paris Baguette,bánh mì sandwich,41000.0,1.0
2024-07-10,Paris Baguette,bánh croissant,25000.0,1.0
2024-07-10,Paris Baguette,bánh donut,20000.0,1.0
2024-07-10,Local Bakery,bánh sinh nhật,268000.0,1.0
2024-07-10,Local Bakery,bánh cupcake,34000.0,1.0
2024-07-10,Local Bakery,bánh mì sandwich,50000.0,1.0
2024-07-10,Local Bakery,bánh croissant,26000.0,1.0
2024-07-10,Local Bakery,bánh donut,21000.0,1.0
2024-07-11,ABC Bakery,bánh sinh nhật,330000.0,1.0
2024-07-11,ABC Bakery,bánh cupcake,37000.0,1.0
2024-07-11,ABC Bakery,bánh mì sandwich,46000.0,1.0
2024-07-11,ABC Bakery,bánh croissant,28000.0,1.0
2024-07-11,ABC Bakery,bánh donut,21000.0,1.0
2024-07-11,Paris Baguette,bánh sinh nhật,376000.0,1.0
2024-07-11,Paris Baguette,bánh cupcake,40000.0,1.0
2024-07-11,Paris Baguette,bánh mì sandwich,42000.0,1.0
2024-07-11,Paris Baguette,bánh croissant,19000.0,1.0
2024-07-11,Paris Baguette,bánh donut,24000.0,1.0
2024-07-11,Local Bakery,bánh sinh nhật,379000.0,1.0
2024-07-11,Local Bakery,bánh cupcake,39000.0,1.0
2024-07-11,Local Bakery,bánh mì sandwich,48000.0,1.0
2024-07-11,Local Bakery,bánh croissant,23000.0,1.0
2024-07-11,Local Bakery,bánh donut,24000.0,1.0
2024-07-12,ABC Bakery,bánh sinh nhật,405000.0,1.0
2024-07-12,ABC Bakery,bánh cupcake,32000.0,1.0
2024-07-12,ABC Bakery,bánh mì sandwich,48000.0,1.0
2024-07-12,ABC Bakery,bánh croissant,29000.0,1.0
2024-07-12,ABC Bakery,bánh donut,20000.0,1.0
